Gemtuzumab ozogamicin,Darbepoetin alfa,0.001246815999522884,1.9743721290940364e-06
Tositumomab,Goserelin,0.0012206352026378122,9.808237867720467e-07
Tositumomab,Leuprolide,0.0012188545359769546,9.55215153586955e-07
Abciximab,Infliximab,0.0012040257379391686,1.0750229803028291e-06
Erythropoietin,Bevacizumab,0.0011202586843310496,1.895530768749661e-06
Darbepoetin alfa,Bevacizumab,0.0011027051103100736,1.911100711109313e-06
Tositumomab,Folic acid,0.0010236071446871734,9.200963098311671e-07
Capromab pendetide,Leuprolide,0.0010184350427206764,1.3400461088429954e-06
Capromab pendetide,Goserelin,0.0010139969494440842,1.3918969793329914e-06
Leuprolide,Octreotide,0.0010082603595128684,1.057430896185494e-06
Cyclosporine,Pravastatin,0.0009966518155863182,8.851259463466413e-07
Pegaspargase,Cyclosporine,0.0009265502275271708,7.315832826902256e-07
Tositumomab,Salmon calcitonin,0.0009192511193533,8.042441989092739e-07
Etanercept,Cyclosporine,0.0009119540773781128,5.797546582187621e-07
Anakinra,Cyclosporine,0.0009119540773781128,5.797546582187621e-07
Goserelin,Octreotide,0.0009021613831473706,9.784830619819637e-07
Aldesleukin,Leuprolide,0.0008996264781232372,6.90692113722255e-07
Abciximab,Adalimumab,0.0008827868809510553,8.02533528137323e-07
Aldesleukin,Goserelin,0.0008711563746463253,6.854102082189814e-07
Cyclosporine,Ascorbic acid,0.0008465351974950932,7.595650044819141e-07
Insulin glargine,Pegvisomant,0.0007910694421645172,1.1063908282021218e-06
Insulin human,Pegvisomant,0.0007910517644543657,1.1055929622003713e-06
Insulin lispro,Pegvisomant,0.0007910517644543657,1.1055929622003713e-06
Insulin pork,Pegvisomant,0.0007910517644543657,1.1055929622003713e-06
Interferon alfa-2b,Cyclosporine,0.0007838722595440181,5.617142669609589e-07
"Interferon alfa-2a, Recombinant",Cyclosporine,0.0007413995705583596,5.3242338998805e-07
Interferon alfacon-1,Cyclosporine,0.0007413995705583596,5.3242338998805e-07
Pegaspargase,Pegvisomant,0.0007369065747633133,1.3799748591073283e-06
Interferon alfa-n1,Cyclosporine,0.0007200364778388815,5.176394520768378e-07
Interferon beta-1b,Cyclosporine,0.0007200364778388815,5.176394520768378e-07
Aldesleukin,Folic acid,0.0007051750943429357,6.191177298884422e-07
Infliximab,Pravastatin,0.0006928327635641532,9.97599371582654e-07
Cetuximab,Erythropoietin,0.00068943786712492,1.556293153780858e-06
Cetuximab,Darbepoetin alfa,0.0006791790551672108,1.583167960762729e-06
Erythropoietin,Pegaspargase,0.0006771869733198472,1.4818095696276745e-06
Darbepoetin alfa,Pegaspargase,0.0006632341334494134,1.497142513429827e-06
Cyclosporine,Nitroprusside,0.0006553197386139646,6.009351110627828e-07
Leuprolide,Desmopressin,0.0006354431065848219,5.53280893848343e-07
Goserelin,Desmopressin,0.0006099786947401797,5.46086566463903e-07
Abciximab,Trastuzumab,0.0006078726588106395,7.641391059844619e-07
Aldesleukin,Trastuzumab,0.0005927603673539037,5.664217557132381e-07
Cyclosporine,Desmopressin,0.0005806450385464823,3.522262896854609e-07
Aldesleukin,Desmopressin,0.0005776126611552737,4.4985409747295456e-07
Aldesleukin,Follitropin,0.0005704256697236237,7.020623627367676e-07
Abciximab,Aldesleukin,0.0005622837122982542,4.7370152678875675e-07
Lipoic acid,Prussian blue,0.0005618516783467158,7.803495532593274e-06
Lipoic acid,Iron sucrose,0.0005618516783467158,7.803495532593274e-06
Lipoic acid,Ferric ammonium citrate,0.0005618516783467158,7.803495532593274e-06
Lipoic acid,Ferumoxsil,0.0005618516783467158,7.803495532593274e-06
Lipoic acid,Ferumoxides,0.0005618516783467158,7.803495532593274e-06
Lipoic acid,Ferric sulfate,0.0005618516783467158,7.803495532593274e-06
Lipoic acid,Ferrous bisglycinate,0.0005618516783467158,7.803495532593274e-06
Lipoic acid,Gleptoferron,0.0005618516783467158,7.803495532593274e-06
Lipoic acid,Ferric oxide,0.0005618516783467158,7.803495532593274e-06
Lipoic acid,Perflubutane,0.0005618516783467158,7.803495532593274e-06
Lipoic acid,Ferrous sulfate anhydrous,0.0005618516783467158,7.803495532593274e-06
Lipoic acid,Sodium feredetate,0.0005618516783467158,7.803495532593274e-06
Lipoic acid,Ferric hydroxide,0.0005618516783467158,7.803495532593274e-06
Lipoic acid,Ferric cation,0.0005618516783467158,7.803495532593274e-06
Lipoic acid,Ferrous gluconate,0.0005618516783467158,7.803495532593274e-06
Lipoic acid,Ferrous succinate,0.0005618516783467158,7.803495532593274e-06
Lipoic acid,Ferrous fumarate,0.0005618516783467158,7.803495532593274e-06
Lipoic acid,Tetraferric tricitrate decahydrate,0.0005618516783467158,7.803495532593274e-06
Lipoic acid,Ferric oxyhydroxide,0.0005618516783467158,7.803495532593274e-06
Lipoic acid,Ferric maltol,0.0005618516783467158,7.803495532593274e-06
Octreotide,Dotatate gallium Ga-68,0.0005617974864658972,1.5163225005827185e-06
Octreotide,Lutetium Lu 177 dotatate,0.0005617974864658972,1.5163225005827185e-06
Octreotide,Edotreotide gallium Ga-68,0.0005617974864658972,1.5163225005827185e-06
Octreotide,Aluminium,0.0005617974864658972,1.5163225005827185e-06
Octreotide,Sodium bicarbonate,0.0005617974864658972,1.5163225005827185e-06
Octreotide,Metiamide,0.0005617974864658972,1.5163225005827185e-06
Octreotide,Roxatidine acetate,0.0005617974864658972,1.5163225005827185e-06
Octreotide,Lafutidine,0.0005617974864658972,1.5163225005827185e-06
Octreotide,Lavoltidine,0.0005617974864658972,1.5163225005827185e-06
Octreotide,Aluminium acetoacetate,0.0005617974864658972,1.5163225005827185e-06
Octreotide,Aluminium glycinate,0.0005617974864658972,1.5163225005827185e-06
Octreotide,Aloglutamol,0.0005617974864658972,1.5163225005827185e-06
Octreotide,Niperotidine,0.0005617974864658972,1.5163225005827185e-06
Octreotide,Calcium silicate,0.0005617974864658972,1.5163225005827185e-06
Octreotide,Sodium zirconium cyclosilicate,0.0005617974864658972,1.5163225005827185e-06
Octreotide,Aluminium phosphate,0.0005617974864658972,1.5163225005827185e-06
Octreotide,Salvianolic acid A,0.0005617974864658972,1.5163225005827185e-06
Octreotide,Rivastigmine,0.0005617974864658972,1.5163225005827185e-06
Octreotide,Lucinactant,0.0005617974864658972,1.5163225005827185e-06
Octreotide,Calfactant,0.0005617974864658972,1.5163225005827185e-06
Octreotide,Beractant,0.0005617974864658972,1.5163225005827185e-06
Octreotide,Befunolol,0.0005617974864658972,1.5163225005827185e-06
Octreotide,Poractant alfa,0.0005617974864658972,1.5163225005827185e-06
Octreotide,Carteolol,0.0005617974864658972,1.5163225005827185e-06
Octreotide,Levobunolol,0.0005617974864658972,1.5163225005827185e-06
Octreotide,Metipranolol,0.0005617974864658972,1.5163225005827185e-06
Octreotide,Bioallethrin,0.0005617974864658972,1.5163225005827185e-06
Octreotide,Copper oxodotreotide Cu-64,0.0005617974864658972,1.5163225005827185e-06
Pravastatin,Aspartame,0.0005617974864658969,1.30650578247883e-05
Pravastatin,Succinic acid,0.0005617974864658969,1.30650578247883e-05
Pravastatin,Leucovorin,0.0005617974864658969,1.30650578247883e-05
Pravastatin,Oxalic Acid,0.0005617974864658969,1.30650578247883e-05
Pancrelipase,Ferrous chloride,0.0005617974864658969,4.681645720549141e-05
Pancrelipase,Iron isomaltoside 1000,0.0005617974864658969,4.681645720549141e-05
Trastuzumab,Imiquimod,0.0005617974864658967,1.712797214835051e-06
Trastuzumab,SP1049C,0.0005617974864658967,1.712797214835051e-06
Trastuzumab,DTS-201,0.0005617974864658967,1.712797214835051e-06
Trastuzumab,Sabarubicin,0.0005617974864658967,1.712797214835051e-06
Trastuzumab,Zoptarelin doxorubicin,0.0005617974864658967,1.712797214835051e-06
Trastuzumab,GPX-150,0.0005617974864658967,1.712797214835051e-06
Collagenase clostridium histolyticum,Chlortetracycline,0.0005617974864658965,1.0700904504112315e-05
Collagenase clostridium histolyticum,Meclocycline,0.0005617974864658965,1.0700904504112315e-05
Thyrotropin alfa,Tolevamer,0.0005617974864658965,2.3754650590524165e-06
Thyrotropin alfa,Lanthanum carbonate,0.0005617974864658965,2.3754650590524165e-06
Thyrotropin alfa,Vasopressin,0.0005617974864658965,2.3754650590524165e-06
Thyrotropin alfa,Felypressin,0.0005617974864658965,2.3754650590524165e-06
Thyrotropin alfa,Calyculin A,0.0005617974864658965,2.3754650590524165e-06
Thyrotropin alfa,Angiotensin II,0.0005617974864658965,2.3754650590524165e-06
Thyrotropin alfa,Adrenalone,0.0005617974864658965,2.3754650590524165e-06
Thyrotropin alfa,Ornipressin,0.0005617974864658965,2.3754650590524165e-06
Thyrotropin alfa,Angiotensinamide,0.0005617974864658965,2.3754650590524165e-06
Thyrotropin alfa,Lypressin,0.0005617974864658965,2.3754650590524165e-06
Folic acid,Glucarpidase,0.0005617974864658962,1.3360225599664593e-06
Folic acid,Pyrimethamine,0.0005617974864658962,1.3360225599664593e-06
Folic acid,Iclaprim,0.0005617974864658962,1.3360225599664593e-06
Folic acid,Aminopterin,0.0005617974864658962,1.3360225599664593e-06
Folic acid,Brodimoprim,0.0005617974864658962,1.3360225599664593e-06
Folic acid,Cycloguanil,0.0005617974864658962,1.3360225599664593e-06
Folic acid,Novobiocin,0.0005617974864658962,1.3360225599664593e-06
Folic acid,Daidzin,0.0005617974864658962,1.3360225599664593e-06
Folic acid,Naringenin,0.0005617974864658962,1.3360225599664593e-06
Folic acid,Quercetin,0.0005617974864658962,1.3360225599664593e-06
Folic acid,Cholesterol,0.0005617974864658962,1.3360225599664593e-06
Folic acid,5-fluorouridine,0.0005617974864658962,1.3360225599664593e-06
Folic acid,Uracil,0.0005617974864658962,1.3360225599664593e-06
Folic acid,Tafamidis,0.0005617974864658962,1.3360225599664593e-06
Pegvisomant,"Sar9, Met (O2)11-Substance P",0.0005617974864658962,1.5982858789925922e-06
Pegvisomant,Butyrylthiocholine,0.0005617974864658962,1.5982858789925922e-06
Pegvisomant,Oxybuprocaine,0.0005617974864658962,1.5982858789925922e-06
Pegvisomant,Carbamoylcholine,0.0005617974864658962,1.5982858789925922e-06
Pegvisomant,Bethanechol,0.0005617974864658962,1.5982858789925922e-06
Pegvisomant,Acetylcholine,0.0005617974864658962,1.5982858789925922e-06
Pegvisomant,Arecoline,0.0005617974864658962,1.5982858789925922e-06
Pegvisomant,Lobeline,0.0005617974864658962,1.5982858789925922e-06
Pegvisomant,NGX267,0.0005617974864658962,1.5982858789925922e-06
Pegvisomant,Methacholine,0.0005617974864658962,1.5982858789925922e-06
Pegvisomant,Epibatidine,0.0005617974864658962,1.5982858789925922e-06
Pegvisomant,Xanomeline,0.0005617974864658962,1.5982858789925922e-06
Thiamine,Tipiracil,0.0005617974864658958,1.6770074222862564e-05
Thiamine,Histamine,0.0005617974864658958,1.6770074222862564e-05
Thiamine,Guanidine,0.0005617974864658958,1.6770074222862564e-05
Glucagon,Insulin argine,0.0005617974864658956,5.976569004956336e-06
Riboflavin,Verteporfin,0.0005617974864658956,2.7404755437360762e-05
Vitamin A,Acitretin,0.0005617974864658955,1.971219250757528e-05
Vitamin A,Etretinate,0.0005617974864658955,1.971219250757528e-05
Vitamin A,4-Oxoretinol,0.0005617974864658955,1.971219250757528e-05
Vitamin A,Ro 12-7310,0.0005617974864658955,1.971219250757528e-05
Vitamin A,Zuretinol acetate,0.0005617974864658955,1.971219250757528e-05
Vitamin A,Motretinide,0.0005617974864658955,1.971219250757528e-05
Aldesleukin,Ethiodized oil,0.0005617974864658954,7.808165204529471e-07
Aldesleukin,Iohexol,0.0005617974864658954,7.808165204529471e-07
Aldesleukin,Iodipamide,0.0005617974864658954,7.808165204529471e-07
Aldesleukin,Iopamidol,0.0005617974864658954,7.808165204529471e-07
Aldesleukin,Abaloparatide,0.0005617974864658954,7.808165204529471e-07
Aldesleukin,Parathyroid hormone,0.0005617974864658954,7.808165204529471e-07
Aldesleukin,Teriparatide,0.0005617974864658954,7.808165204529471e-07
Aldesleukin,Protirelin,0.0005617974864658954,7.808165204529471e-07
Aldesleukin,"3,5-diiodothyropropionic acid",0.0005617974864658954,7.808165204529471e-07
Aldesleukin,Elcatonin,0.0005617974864658954,7.808165204529471e-07
Aldesleukin,Thyrotropin,0.0005617974864658954,7.808165204529471e-07
Erythropoietin,Cilazaprilat,0.0005617974864658954,2.0466210800214768e-06
Capromab pendetide,Gonadorelin,0.0005617974864658954,3.173997098677375e-06
Capromab pendetide,Deslorelin,0.0005617974864658954,3.173997098677375e-06
Lipoic acid,Iron Dextran,0.0005617974864658954,7.857307503019516e-06
Lipoic acid,Ferric pyrophosphate,0.0005617974864658954,7.857307503019516e-06
Levodopa,Methionine,0.0005617974864658954,0.00014044937161647385
Oxytocin,Carboprost tromethamine,0.0005617974864658952,3.0449728263734157e-06
Oxytocin,Misoprostol,0.0005617974864658952,3.0449728263734157e-06
Cyclosporine,Caspofungin,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Indocyanine green acid form,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Benzbromarone,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Glycyrrhizic acid,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Loratadine,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Ezetimibe,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Griseofulvin,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Imipenem,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Armodafinil,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Modafinil,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Nafcillin,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Quinupristin,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Rifaximin,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Silodosin,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Naloxegol,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Tasosartan,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Dirithromycin,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Candicidin,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Josamycin,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,6-Deoxyerythronolide B,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Mitemcinal,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Brefeldin A,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Solithromycin,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Kitasamycin,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Carbomycin,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Eprinomectin,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Oleandomycin,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Selamectin,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Tildipirosin,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Tilmicosin,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Tylosin,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Tylvalosin,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Troleandomycin,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Miocamycin,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Flurithromycin,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Rokitamycin,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Midecamycin,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Mepartricin,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Lumacaftor,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Penicillin G Acyl-Serine,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Certoparin,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Mannitol busulfan,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Mifamurtide,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Isavuconazonium,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Lusutrombopag,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Remdesivir,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Gimatecan,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Cholecystokinin,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Gadoxetic acid,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Biricodar,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Zosuquidar,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Tariquidar,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Valspodar,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Laniquidar,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,ONT-093,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Favipiravir,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Potassium alum,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Monopotassium phosphate,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Dipotassium phosphate,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,"Sodium phosphate, monobasic",0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Potassium lactate,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Potassium bitartrate,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Potassium hydroxide,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Potassium gluconate,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Potassium guaiacolsulfonate,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Potassium permanganate,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Potassium carbonate,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Potassium triiodide,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Rifamycin,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Avasimibe,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Echinacea,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Rifabutin,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Oritavancin,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Flucloxacillin,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Dicloxacillin,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Hydrocortamate,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Rifapentine,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Danoprevir,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Elvitegravir,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Fosnetupitant,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Miconazole,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Dalfopristin,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Bifonazole,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Raloxifene,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Rutin,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,GPI-1485,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Noscapine,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Peppermint oil,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Oxetacaine,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Black cohosh,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Curcumin sulfate,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Ditiocarb,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Cycloserine,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Bismuth subcitrate potassium,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Bismuth subcarbonate,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Pirlimycin,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Cilastatin,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Sincalide,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Bempedoic acid,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Clomifene,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Dolutegravir,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Technetium Tc-99m sestamibi,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Grapiprant,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Enfortumab vedotin,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Fexofenadine,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Grazoprevir,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Polymyxin B,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Pretomanid,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Nystatin,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Ubrogepant,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Lurbinectedin,0.0005617974864658951,5.182633638984272e-07
Cyclosporine,Filgotinib,0.0005617974864658951,5.182633638984272e-07
Ascorbic acid,Deferoxamine,0.0005617974864658951,1.7834840840187146e-05
Tryptophan,Methylthioninium,0.0005617974864658949,1.4687515986036467e-06
Erythropoietin,Urethane,0.0005531447966013328,2.0005236766775146e-06
Insulin glargine,Octreotide,0.0005530435586159074,7.534653387137702e-07
Insulin human,Octreotide,0.0005530258644530859,7.529283382615192e-07
Insulin lispro,Octreotide,0.0005530258644530859,7.529283382615192e-07
Insulin pork,Octreotide,0.0005530258644530859,7.529283382615192e-07
Cyclosporine,Citrulline,0.0005457140394788326,5.029622483675877e-07
Darbepoetin alfa,Urethane,0.0005441140253850322,2.072815334800123e-06
Cyclosporine,Benzylpenicillin,0.0005420698315947596,4.998338696125031e-07
Cyclosporine,Valinomycin,0.0005420698315947596,4.998338696125031e-07
Cyclosporine,Rifampicin,0.0005420698315947596,4.998338696125031e-07
Cyclosporine,Sarecycline,0.0005419709543488684,4.995124003215377e-07
Cyclosporine,Omadacycline,0.0005419709543488684,4.995124003215377e-07
Insulin glargine,Thyrotropin alfa,0.0005332846414881307,8.888077358135512e-07
Insulin human,Thyrotropin alfa,0.0005332670541510172,8.880383915920354e-07
Insulin lispro,Thyrotropin alfa,0.0005332670541510172,8.880383915920354e-07
Insulin pork,Thyrotropin alfa,0.0005332670541510172,8.880383915920354e-07
Pegaspargase,Liothyronine I-131,0.0005231634760160881,2.8432797609570005e-06
Pegaspargase,Allantoin,0.0005231634760160881,2.8432797609570005e-06
Desmopressin,Folic acid,0.0005231543825226639,5.311212005306233e-07
Pomalidomide,Erythropoietin,0.0005067781892233782,1.6642961879257085e-06
Insulin glargine,Lipoic acid,0.000504925575496222,1.1607484494166024e-06
Insulin human,Lipoic acid,0.0005049080165811895,1.1593754686135236e-06
Insulin lispro,Lipoic acid,0.0005049080165811895,1.1593754686135236e-06
Insulin pork,Lipoic acid,0.0005049080165811895,1.1593754686135236e-06
Pomalidomide,Darbepoetin alfa,0.0005013745913114874,1.7259022076126932e-06
Aldesleukin,Levodopa,0.0004920411695725601,6.810258402388375e-07
Cyclosporine,Abametapir,0.0004875005880849814,4.493092977741764e-07
Cyclosporine,Satralizumab,0.0004875005880849814,4.493092977741764e-07
Urokinase,Aldesleukin,0.0004820303886499564,4.5261069356803416e-07
Anistreplase,Aldesleukin,0.00048203038864995634,4.526106935680341e-07
Alteplase,Aldesleukin,0.0004820037381067753,4.523732877585878e-07
